policy_id,partner_id,product_id,inception_date,date_of_birth,gender,province,cover_amount,monthly_premium,policy_status,termination_date,source_file,load_timestamp
POL001426,PART001,PRD002,2025-07-20,1976-07-20,M,Western Cape,84200.0,522.04,Lapsed,2026-04-20,policies.csv,2026-09-03 13:30:17
POL001427,PART004,PRD008,2025-12-13,1984-12-13,F,KwaZulu-Natal,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL001428,PART004,PRD008,2025-10-08,1982-10-08,M,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001429,PART003,PRD006,2026-02-27,1996-02-27,M,North West,175400.0,1157.64,Active,,policies.csv,2026-09-03 13:30:17
POL001430,PART004,PRD007,2026-04-18,1970-04-18,M,Gauteng,63300.0,310.17,Active,,policies.csv,2026-09-03 13:30:17
POL001431,PART003,PRD006,2025-07-20,1972-07-20,M,North West,126200.0,832.92,Lapsed,2025-09-20,policies.csv,2026-09-03 13:30:17
POL001433,PART004,PRD008,2026-01-26,1973-01-26,F,KwaZulu-Natal,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001434,PART001,PRD002,2026-03-09,1999-03-09,M,Western Cape,58900.0,365.18,Active,,policies.csv,2026-09-03 13:30:17
POL001435,PART003,PRD005,2025-09-25,2003-09-25,M,Western Cape,47000.0,258.5,Active,,policies.csv,2026-09-03 13:30:17
POL001436,PART002,PRD003,2025-12-11,1973-12-11,M,Free State,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001437,PART004,PRD008,2025-11-26,1975-11-26,F,Limpopo,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL001438,PART002,PRD003,2026-03-22,1981-03-22,M,Western Cape,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL001439,PART004,PRD008,2026-01-09,1972-01-09,M,KwaZulu-Natal,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001440,PART003,PRD005,2025-10-23,1974-10-23,M,Gauteng,67700.0,372.35,Active,,policies.csv,2026-09-03 13:30:17
POL001441,PART003,PRD005,2026-02-18,1974-02-18,F,Gauteng,88300.0,485.65,Active,,policies.csv,2026-09-03 13:30:17
POL001442,PART001,PRD001,2026-03-24,1990-03-24,M,Limpopo,51700.0,248.16,Active,,policies.csv,2026-09-03 13:30:17
POL001443,PART001,PRD001,2026-01-18,2001-01-18,M,Limpopo,54500.0,261.6,Lapsed,2026-06-18,policies.csv,2026-09-03 13:30:17
POL001444,PART004,PRD007,2026-04-08,1999-04-08,F,Gauteng,186800.0,915.32,Active,,policies.csv,2026-09-03 13:30:17
POL001445,PART004,PRD007,2026-04-08,1969-04-08,F,Free State,150300.0,736.47,Active,,policies.csv,2026-09-03 13:30:17
POL001446,PART004,PRD007,2026-01-04,1993-01-04,M,KwaZulu-Natal,148600.0,728.14,Active,,policies.csv,2026-09-03 13:30:17
POL001447,PART004,PRD008,2025-09-27,2002-09-27,F,Western Cape,50000.0,79.33,Lapsed,2026-04-27,policies.csv,2026-09-03 13:30:17
POL001448,PART003,PRD005,2025-07-12,1991-07-12,M,KwaZulu-Natal,42400.0,233.2,Active,,policies.csv,2026-09-03 13:30:17
POL001449,PART002,PRD003,2026-03-26,1995-03-26,F,Limpopo,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL001450,PART002,PRD003,2025-08-28,1998-08-28,F,Gauteng,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001451,PART001,PRD002,2026-03-19,1988-03-19,F,North West,63100.0,391.22,Active,,policies.csv,2026-09-03 13:30:17
POL001452,PART001,PRD001,2025-12-02,1996-12-02,F,Western Cape,29800.0,143.04,Active,,policies.csv,2026-09-03 13:30:17
POL001453,PART005,PRD009,2025-11-20,1970-11-20,F,Western Cape,208500.0,875.7,Active,,policies.csv,2026-09-03 13:30:17
POL001454,PART001,PRD001,2026-01-06,1978-01-06,F,Western Cape,42500.0,204.0,Active,,policies.csv,2026-09-03 13:30:17
POL001455,PART004,PRD007,2025-08-14,1973-08-14,M,KwaZulu-Natal,88200.0,432.18,Lapsed,2025-12-14,policies.csv,2026-09-03 13:30:17
POL001456,PART004,PRD007,2025-07-07,1971-07-07,F,Gauteng,173200.0,848.68,Active,,policies.csv,2026-09-03 13:30:17
POL001457,PART005,PRD010,2026-04-19,1981-04-19,F,Gauteng,186800.0,653.8,Active,,policies.csv,2026-09-03 13:30:17
POL001458,PART001,PRD002,2025-07-21,1983-07-21,F,Western Cape,90400.0,560.48,Active,,policies.csv,2026-09-03 13:30:17
POL001459,PART004,PRD008,2025-09-24,1984-09-24,F,Limpopo,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001460,PART002,PRD003,2026-03-07,1983-03-07,M,KwaZulu-Natal,25000.0,44.5,Cancelled,2026-04-07,policies.csv,2026-09-03 13:30:17
POL001461,PART003,PRD006,2025-11-23,2002-11-23,F,KwaZulu-Natal,98600.0,650.76,Active,,policies.csv,2026-09-03 13:30:17
POL001462,PART004,PRD008,2025-09-08,1966-09-08,M,KwaZulu-Natal,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL001463,PART002,PRD003,2025-09-30,1987-09-30,F,Limpopo,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001464,PART002,PRD003,2026-04-13,1988-04-13,F,Gauteng,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001465,PART002,PRD003,2025-09-26,1982-09-26,F,Western Cape,50000.0,89.0,Lapsed,2026-02-26,policies.csv,2026-09-03 13:30:17
POL001466,PART002,PRD003,2025-10-23,1997-10-23,M,Gauteng,50000.0,89.0,Lapsed,2026-03-23,policies.csv,2026-09-03 13:30:17
POL001467,PART005,PRD010,2026-03-18,2005-03-18,F,Gauteng,178600.0,625.1,Active,,policies.csv,2026-09-03 13:30:17
POL001468,PART001,PRD001,2026-03-31,1971-03-31,F,Gauteng,44700.0,214.56,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001469,PART002,PRD003,2025-09-25,1972-09-25,M,Free State,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001470,PART002,PRD003,2026-02-10,1975-02-10,M,Gauteng,75000.0,133.5,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001471,PART002,PRD004,2025-12-14,1973-12-14,F,Mpumalanga,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL001472,PART001,PRD002,2025-09-19,1992-09-19,F,Western Cape,107700.0,667.74,Active,,policies.csv,2026-09-03 13:30:17
POL001473,PART003,PRD005,2025-07-30,1964-07-30,M,Gauteng,65200.0,358.6,Lapsed,2025-11-28,policies.csv,2026-09-03 13:30:17
POL001474,PART003,PRD006,2026-03-13,1989-03-13,M,Free State,171600.0,1132.56,Active,,policies.csv,2026-09-03 13:30:17
POL001475,PART003,PRD006,2025-09-24,1996-09-24,M,Gauteng,167100.0,1102.86,Active,,policies.csv,2026-09-03 13:30:17
POL001476,PART005,PRD009,2025-08-30,1967-08-30,M,Limpopo,198400.0,833.28,Active,,policies.csv,2026-09-03 13:30:17
POL001477,PART001,PRD002,2025-12-18,1991-12-18,M,Gauteng,99900.0,619.38,Active,,policies.csv,2026-09-03 13:30:17
POL001478,PART001,PRD002,2026-01-21,2003-01-21,F,KwaZulu-Natal,74000.0,458.8,Active,,policies.csv,2026-09-03 13:30:17
POL001479,PART002,PRD003,2026-01-14,2003-01-14,F,Western Cape,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL001480,PART004,PRD008,2025-09-07,2001-09-07,M,North West,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001481,PART001,PRD001,2026-02-26,1979-02-26,F,KwaZulu-Natal,63400.0,304.32,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001482,PART002,PRD003,2025-09-01,1961-09-01,M,KwaZulu-Natal,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL001483,PART004,PRD007,2025-12-22,1976-12-22,M,KwaZulu-Natal,149800.0,734.02,Active,,policies.csv,2026-09-03 13:30:17
POL001484,PART004,PRD007,2026-02-10,1972-02-10,M,KwaZulu-Natal,60900.0,298.41,Active,,policies.csv,2026-09-03 13:30:17
POL001485,PART003,PRD006,2025-09-13,1971-09-13,M,Mpumalanga,56500.0,372.9,Lapsed,2026-05-13,policies.csv,2026-09-03 13:30:17
POL001486,PART005,PRD010,2025-07-13,1969-07-13,F,Gauteng,105700.0,369.95,Active,,policies.csv,2026-09-03 13:30:17
POL001487,PART001,PRD002,2025-12-09,1987-12-09,M,Mpumalanga,81100.0,502.82,Active,,policies.csv,2026-09-03 13:30:17
POL001488,PART002,PRD003,2026-04-10,1991-04-10,F,KwaZulu-Natal,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL001489,PART002,PRD003,2025-07-09,1974-07-09,F,KwaZulu-Natal,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL001490,PART005,PRD009,2025-09-02,1994-09-02,M,Western Cape,263200.0,1105.44,Active,,policies.csv,2026-09-03 13:30:17
POL001491,PART005,PRD009,2026-02-20,1976-02-20,M,Western Cape,221400.0,929.88,Active,,policies.csv,2026-09-03 13:30:17
POL001492,PART001,PRD001,2025-08-12,2000-08-12,F,Free State,30200.0,144.96,Active,,policies.csv,2026-09-03 13:30:17
POL001493,PART002,PRD003,2025-10-05,1981-10-05,F,Gauteng,75000.0,133.5,Lapsed,2026-01-05,policies.csv,2026-09-03 13:30:17
POL001494,PART004,PRD007,2025-12-13,1971-12-13,M,KwaZulu-Natal,189000.0,926.1,Active,,policies.csv,2026-09-03 13:30:17
POL001495,PART002,PRD003,2026-03-14,1968-03-14,M,KwaZulu-Natal,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001496,PART003,PRD005,2025-09-08,1978-09-08,M,Gauteng,37000.0,203.5,Active,,policies.csv,2026-09-03 13:30:17
POL001497,PART002,PRD003,2026-01-31,1978-01-31,M,Western Cape,50000.0,89.0,Lapsed,2026-05-28,policies.csv,2026-09-03 13:30:17
POL001498,PART001,PRD002,2026-01-21,1990-01-21,F,Eastern Cape,140400.0,870.48,Cancelled,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001499,PART004,PRD008,2025-07-05,1984-07-05,M,Gauteng,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001500,PART001,PRD002,2025-08-20,1971-08-20,F,Western Cape,49900.0,309.38,Active,,policies.csv,2026-09-03 13:30:17
POL001501,PART001,PRD002,2026-01-14,1974-01-14,F,Gauteng,75500.0,468.1,Active,,policies.csv,2026-09-03 13:30:17
POL001502,PART002,PRD004,2025-12-08,1992-12-08,M,Free State,75000.0,111.75,Active,,policies.csv,2026-09-03 13:30:17
POL001503,PART002,PRD004,2025-10-01,2001-10-01,M,KwaZulu-Natal,25000.0,37.25,Active,,policies.csv,2026-09-03 13:30:17
POL001504,PART004,PRD007,2025-07-27,1976-07-27,F,Gauteng,87900.0,430.71,Active,,policies.csv,2026-09-03 13:30:17
POL001505,PART003,PRD005,2025-09-13,1992-09-13,F,KwaZulu-Natal,92800.0,510.4,Active,,policies.csv,2026-09-03 13:30:17
POL001506,PART002,PRD003,2026-01-09,1970-01-09,M,Mpumalanga,75000.0,133.5,Active,,policies.csv,2026-09-03 13:30:17
POL001507,PART003,PRD006,2025-08-22,1978-08-22,F,Gauteng,126100.0,832.26,Active,,policies.csv,2026-09-03 13:30:17
POL001508,PART002,PRD003,2026-04-20,2003-04-20,F,Gauteng,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001509,PART002,PRD003,2025-07-27,2005-07-27,F,Western Cape,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL001510,PART001,PRD002,2025-07-16,1976-07-16,M,Gauteng,120800.0,748.96,Active,,policies.csv,2026-09-03 13:30:17
POL001511,PART003,PRD006,2025-07-25,1978-07-25,M,KwaZulu-Natal,164800.0,1087.68,Active,,policies.csv,2026-09-03 13:30:17
POL001512,PART005,PRD010,2026-02-09,1982-02-09,F,Western Cape,119200.0,417.2,Active,,policies.csv,2026-09-03 13:30:17
POL001513,PART001,PRD002,2026-03-16,1991-03-16,M,North West,82800.0,513.36,Active,,policies.csv,2026-09-03 13:30:17
POL001514,PART003,PRD005,2025-11-08,2004-11-08,M,Free State,93800.0,515.9,Active,,policies.csv,2026-09-03 13:30:17
POL001515,PART004,PRD008,,1969-09-15,F,Gauteng,50000.0,79.33,Lapsed,2026-05-15,policies.csv,2026-09-03 13:30:17
POL001516,PART002,PRD004,2025-12-22,1985-12-22,F,Eastern Cape,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL001517,PART002,PRD003,2025-07-16,1999-07-16,F,Eastern Cape,25000.0,44.5,Lapsed,2025-10-16,policies.csv,2026-09-03 13:30:17
POL001518,PART003,PRD006,2026-04-26,1976-04-26,F,Limpopo,141900.0,936.54,Active,,policies.csv,2026-09-03 13:30:17
POL001519,PART005,PRD009,2026-03-14,1969-03-14,F,KwaZulu-Natal,226600.0,951.72,Active,,policies.csv,2026-09-03 13:30:17
POL001520,PART001,PRD002,2026-04-24,1971-04-24,M,Western Cape,42500.0,263.5,Active,,policies.csv,2026-09-03 13:30:17
POL001521,PART003,PRD005,2026-04-17,1982-04-17,M,Western Cape,90600.0,498.3,Active,,policies.csv,2026-09-03 13:30:17
POL001522,PART001,PRD002,2026-01-24,1984-01-24,F,Gauteng,128100.0,794.22,Active,,policies.csv,2026-09-03 13:30:17
POL001523,PART002,PRD004,2025-08-23,1991-08-23,F,Mpumalanga,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL001524,PART003,PRD005,2025-09-29,1987-09-29,M,Western Cape,66600.0,366.3,Active,,policies.csv,2026-09-03 13:30:17
POL001525,PART004,PRD007,2025-09-13,1982-09-13,M,Western Cape,114300.0,560.07,Lapsed,2025-12-13,policies.csv,2026-09-03 13:30:17
POL001526,PART004,PRD007,2026-01-04,1970-01-04,F,Western Cape,194000.0,950.6,Active,,policies.csv,2026-09-03 13:30:17
POL001527,PART003,PRD006,2026-03-22,1998-03-22,F,Gauteng,88500.0,584.1,Active,,policies.csv,2026-09-03 13:30:17
POL001528,PART001,PRD001,2025-10-29,1977-10-29,M,Gauteng,30000.0,144.0,Active,,policies.csv,2026-09-03 13:30:17
POL001529,PART005,PRD009,2025-07-22,2003-07-22,M,Gauteng,125300.0,526.26,Active,,policies.csv,2026-09-03 13:30:17
POL001530,PART005,PRD010,2025-09-21,1980-09-21,F,KwaZulu-Natal,209700.0,733.95,Active,,policies.csv,2026-09-03 13:30:17
POL001531,PART003,PRD005,2026-01-01,1968-01-01,M,KwaZulu-Natal,81200.0,446.6,Active,,policies.csv,2026-09-03 13:30:17
POL001532,PART002,PRD004,2025-10-31,1993-10-31,F,Western Cape,100000.0,149.0,Active,,policies.csv,2026-09-03 13:30:17
POL001533,PART005,PRD010,2026-03-30,1977-03-30,M,Gauteng,96400.0,337.4,Active,,policies.csv,2026-09-03 13:30:17
POL001534,PART004,PRD008,2025-12-21,2000-12-21,F,KwaZulu-Natal,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001535,PART004,PRD007,2025-09-13,1981-09-13,M,Eastern Cape,97600.0,478.24,Active,,policies.csv,2026-09-03 13:30:17
POL001536,PART004,PRD007,2025-09-03,1978-09-03,F,KwaZulu-Natal,127500.0,624.75,Cancelled,2026-03-03,policies.csv,2026-09-03 13:30:17
POL001537,PART005,PRD009,2025-12-03,1986-12-03,M,Gauteng,296300.0,1244.46,Active,,policies.csv,2026-09-03 13:30:17
POL001538,PART005,PRD009,2025-11-02,1972-11-02,F,Western Cape,165900.0,696.78,Active,,policies.csv,2026-09-03 13:30:17
POL001539,PART002,PRD003,2025-08-27,1993-08-27,M,Gauteng,50000.0,89.0,Lapsed,2026-05-27,policies.csv,2026-09-03 13:30:17
POL001540,PART004,PRD007,2025-11-16,1991-11-16,M,Mpumalanga,117800.0,577.22,Lapsed,2026-04-16,policies.csv,2026-09-03 13:30:17
POL001541,PART001,PRD001,2025-08-07,2004-08-07,M,KwaZulu-Natal,39200.0,188.16,Active,,policies.csv,2026-09-03 13:30:17
POL001542,PART004,PRD008,2025-12-18,1998-12-18,F,Gauteng,25000.0,39.67,Active,,policies.csv,2026-09-03 13:30:17
POL001543,PART001,PRD002,2025-11-05,1983-11-05,F,North West,109200.0,677.04,Lapsed,2026-06-05,policies.csv,2026-09-03 13:30:17
POL001544,PART002,PRD003,2025-08-27,1974-08-27,M,North West,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001545,PART005,PRD010,2026-02-02,1971-02-02,F,Western Cape,208400.0,729.4,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001546,PART005,PRD010,2025-12-29,1984-12-29,F,Western Cape,164800.0,576.8,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001547,PART003,PRD006,2026-01-23,1978-01-23,M,Gauteng,71200.0,469.92,Active,,policies.csv,2026-09-03 13:30:17
POL001548,PART002,PRD004,2026-02-12,1964-02-12,M,Eastern Cape,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL001549,PART002,PRD004,2025-09-30,2002-09-30,M,Mpumalanga,25000.0,37.25,Lapsed,2026-05-28,policies.csv,2026-09-03 13:30:17
POL001550,PART005,PRD009,2026-04-08,1984-04-08,F,KwaZulu-Natal,262600.0,1102.92,Active,,policies.csv,2026-09-03 13:30:17
POL001551,PART004,PRD008,2025-07-12,1997-07-12,M,Western Cape,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001552,PART004,PRD008,2026-02-18,1999-02-18,F,North West,100000.0,158.67,Lapsed,2026-05-18,policies.csv,2026-09-03 13:30:17
POL001553,PART003,PRD006,2025-12-24,1971-12-24,M,Mpumalanga,147400.0,972.84,Active,,policies.csv,2026-09-03 13:30:17
POL001554,PART004,PRD007,2026-02-21,2005-02-21,M,KwaZulu-Natal,113700.0,557.13,Active,,policies.csv,2026-09-03 13:30:17
POL001555,PART001,PRD002,2026-02-22,2005-02-22,F,North West,80800.0,500.96,Active,,policies.csv,2026-09-03 13:30:17
POL001556,PART003,PRD006,2025-11-13,1972-11-13,F,Mpumalanga,166100.0,1096.26,Active,,policies.csv,2026-09-03 13:30:17
POL001557,PART004,PRD008,2025-10-27,1966-10-27,M,Western Cape,25000.0,39.67,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001558,PART004,PRD008,2025-08-23,1997-08-23,F,Free State,100000.0,158.67,Lapsed,2025-11-23,policies.csv,2026-09-03 13:30:17
POL001559,PART005,PRD010,2025-10-31,1991-10-31,M,North West,176500.0,617.75,Active,,policies.csv,2026-09-03 13:30:17
POL001560,PART001,PRD001,2025-07-17,2002-07-17,M,Western Cape,54700.0,262.56,Active,,policies.csv,2026-09-03 13:30:17
POL001561,PART001,PRD002,2026-03-22,1978-03-22,F,Eastern Cape,86800.0,538.16,Active,,policies.csv,2026-09-03 13:30:17
POL001562,PART004,PRD008,2026-02-24,1979-02-24,M,KwaZulu-Natal,100000.0,158.67,Active,,policies.csv,2026-09-03 13:30:17
POL001563,PART001,PRD001,2026-02-15,1963-02-15,F,Limpopo,52900.0,253.92,Active,,policies.csv,2026-09-03 13:30:17
POL001564,PART004,PRD007,2025-12-20,1979-12-20,M,Mpumalanga,134600.0,659.54,Active,,policies.csv,2026-09-03 13:30:17
POL001565,PART001,PRD001,2026-01-23,1994-01-23,F,Eastern Cape,26000.0,124.8,Active,,policies.csv,2026-09-03 13:30:17
POL001566,PART004,PRD007,2025-11-30,1985-11-30,F,Gauteng,185400.0,908.46,Active,,policies.csv,2026-09-03 13:30:17
POL001567,PART005,PRD009,2025-08-29,1992-08-29,F,Gauteng,158300.0,664.86,Active,,policies.csv,2026-09-03 13:30:17
POL001568,PART004,PRD008,2025-09-30,1968-09-30,F,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001569,PART003,PRD005,2026-04-19,1968-04-19,M,Eastern Cape,59500.0,327.25,Active,,policies.csv,2026-09-03 13:30:17
POL001570,PART002,PRD003,2026-01-01,2003-01-01,F,Western Cape,50000.0,89.0,Cancelled,2026-02-01,policies.csv,2026-09-03 13:30:17
POL001571,PART003,PRD005,2026-01-21,1987-01-21,F,Western Cape,61400.0,337.7,Active,,policies.csv,2026-09-03 13:30:17
POL001572,PART003,PRD005,2025-12-13,1969-12-13,F,Gauteng,79300.0,436.15,Active,,policies.csv,2026-09-03 13:30:17
POL001573,PART001,PRD001,2025-10-12,1964-10-12,F,Western Cape,20900.0,100.32,Active,,policies.csv,2026-09-03 13:30:17
POL001574,PART004,PRD008,2026-04-09,1975-04-09,M,North West,25000.0,39.67,Active,,policies.csv,2026-09-03 13:30:17
POL001575,PART003,PRD005,2026-04-05,2002-04-05,F,Western Cape,53400.0,293.7,Active,,policies.csv,2026-09-03 13:30:17
POL001576,PART004,PRD007,2025-12-23,1980-12-23,M,North West,115200.0,564.48,Lapsed,2026-04-23,policies.csv,2026-09-03 13:30:17
POL001577,PART001,PRD002,2025-12-13,1963-12-13,F,Limpopo,123200.0,763.84,Active,,policies.csv,2026-09-03 13:30:17
POL001578,PART004,PRD008,2025-09-07,1998-09-07,F,Limpopo,25000.0,39.67,Cancelled,2026-01-07,policies.csv,2026-09-03 13:30:17
POL001579,PART004,PRD008,2026-02-20,1999-02-20,M,Eastern Cape,25000.0,39.67,Lapsed,2026-06-30,policies.csv,2026-09-03 13:30:17
POL001580,PART002,PRD003,2025-08-31,1989-08-31,F,Mpumalanga,25000.0,44.5,Active,,policies.csv,2026-09-03 13:30:17
POL001581,PART001,PRD002,2025-07-11,1994-07-11,F,Western Cape,38900.0,241.18,Active,,policies.csv,2026-09-03 13:30:17
POL001582,PART003,PRD006,2025-09-19,1992-09-19,M,Eastern Cape,153400.0,1012.44,Active,,policies.csv,2026-09-03 13:30:17
POL001583,PART003,PRD006,2025-10-18,1977-10-18,F,Gauteng,73800.0,487.08,Active,,policies.csv,2026-09-03 13:30:17
POL001584,PART001,PRD002,2025-11-19,1995-11-19,F,Gauteng,121300.0,752.06,Active,,policies.csv,2026-09-03 13:30:17
POL001585,PART001,PRD002,2025-10-31,1984-10-31,M,Limpopo,116400.0,721.68,Active,,policies.csv,2026-09-03 13:30:17
POL001586,PART001,PRD002,2025-07-21,1964-07-21,M,North West,88600.0,549.32,Lapsed,2026-03-21,policies.csv,2026-09-03 13:30:17
POL001587,PART003,PRD005,2025-12-10,1981-12-10,M,Western Cape,57600.0,316.8,Active,,policies.csv,2026-09-03 13:30:17
POL001588,PART004,PRD007,2025-07-01,1990-07-01,F,Gauteng,68100.0,333.69,Active,,policies.csv,2026-09-03 13:30:17
POL001589,PART001,PRD001,2025-07-30,1983-07-30,F,Gauteng,44800.0,215.04,Active,,policies.csv,2026-09-03 13:30:17
POL001590,PART001,PRD002,2025-07-10,1975-07-10,M,Western Cape,110400.0,684.48,Active,,policies.csv,2026-09-03 13:30:17
POL001591,PART001,PRD001,2025-08-04,1991-08-04,M,Gauteng,27300.0,131.04,Active,,policies.csv,2026-09-03 13:30:17
POL001592,PART002,PRD003,2026-03-15,2004-03-15,F,Free State,100000.0,178.0,Cancelled,2026-05-15,policies.csv,2026-09-03 13:30:17
POL001593,PART001,PRD002,2026-02-11,1969-02-11,M,Gauteng,145400.0,901.48,Active,,policies.csv,2026-09-03 13:30:17
POL001594,PART005,PRD009,2025-12-08,1978-12-08,F,Gauteng,146200.0,614.04,Lapsed,2026-02-08,policies.csv,2026-09-03 13:30:17
POL001595,PART004,PRD007,2025-12-01,1981-12-01,F,Limpopo,102800.0,503.72,Active,,policies.csv,2026-09-03 13:30:17
POL001596,PART004,PRD008,2025-10-15,2002-10-15,F,Gauteng,50000.0,79.33,Active,,policies.csv,2026-09-03 13:30:17
POL001597,PART004,PRD007,2025-12-12,1992-12-12,M,Gauteng,176100.0,862.89,Active,,policies.csv,2026-09-03 13:30:17
POL001598,PART005,PRD009,2026-02-25,1985-02-25,M,Gauteng,298800.0,1254.96,Active,,policies.csv,2026-09-03 13:30:17
POL001599,PART001,PRD001,2025-12-11,1992-12-11,M,Gauteng,70600.0,338.88,Active,,policies.csv,2026-09-03 13:30:17
POL001600,PART003,PRD005,2026-03-03,1987-03-03,M,Western Cape,92800.0,510.4,Active,,policies.csv,2026-09-03 13:30:17
POL001601,PART001,PRD001,2025-09-12,1997-09-12,F,Western Cape,55600.0,266.88,Active,,policies.csv,2026-09-03 13:30:17
POL001602,PART004,PRD008,2026-03-05,1990-03-05,M,Gauteng,75000.0,119.0,Active,,policies.csv,2026-09-03 13:30:17
POL001603,PART001,PRD002,2026-04-05,2001-04-05,F,KwaZulu-Natal,91700.0,568.54,Active,,policies.csv,2026-09-03 13:30:17
POL001604,PART003,PRD006,2025-09-13,1997-09-13,F,Gauteng,61700.0,407.22,Active,,policies.csv,2026-09-03 13:30:17
POL001605,PART002,PRD003,2025-08-21,1975-08-21,M,Gauteng,50000.0,89.0,Active,,policies.csv,2026-09-03 13:30:17
POL001606,PART002,PRD004,2025-11-23,1980-11-23,F,Free State,75000.0,111.75,Active,,policies.csv,2026-09-03 13:30:17
POL001607,PART003,PRD006,2025-12-06,1976-12-06,M,Gauteng,180900.0,1193.94,Active,,policies.csv,2026-09-03 13:30:17
POL001608,PART002,PRD004,2026-04-20,1987-04-20,F,Eastern Cape,50000.0,74.5,Active,,policies.csv,2026-09-03 13:30:17
POL001609,PART004,PRD007,2025-08-13,2001-08-13,F,Gauteng,123400.0,604.66,Active,,policies.csv,2026-09-03 13:30:17
POL001610,PART003,PRD005,2025-07-13,1976-07-13,M,Limpopo,94200.0,518.1,Active,,policies.csv,2026-09-03 13:30:17
POL001611,PART001,PRD002,2026-03-07,1966-03-07,F,KwaZulu-Natal,79900.0,495.38,Active,,policies.csv,2026-09-03 13:30:17
